path,label,mean_lum,std_lum
data\synthetic_frames\mixed_02858.jpg,Mixed,63.96,12.33
data\synthetic_frames\good_02859.jpg,Good,131.13,24.55
data\synthetic_frames\poor_02859.jpg,Poor,19.47,3.75
data\synthetic_frames\mixed_02859.jpg,Mixed,70.73,13.61
data\synthetic_frames\good_02860.jpg,Good,131.18,24.54
data\synthetic_frames\poor_02860.jpg,Poor,22.11,4.33
data\synthetic_frames\mixed_02860.jpg,Mixed,90.76,17.07
data\synthetic_frames\good_02861.jpg,Good,131.12,24.52
data\synthetic_frames\poor_02861.jpg,Poor,21.01,13.57
data\synthetic_frames\mixed_02861.jpg,Mixed,60.28,11.16
data\synthetic_frames\good_02862.jpg,Good,131.09,24.53
data\synthetic_frames\poor_02862.jpg,Poor,16.51,12.43
data\synthetic_frames\mixed_02862.jpg,Mixed,58.43,10.82
data\synthetic_frames\good_02863.jpg,Good,131.15,24.53
data\synthetic_frames\poor_02863.jpg,Poor,23.47,16.92
data\synthetic_frames\mixed_02863.jpg,Mixed,74.93,13.87
data\synthetic_frames\good_02864.jpg,Good,131.11,24.53
data\synthetic_frames\poor_02864.jpg,Poor,14.16,10.1
data\synthetic_frames\mixed_02864.jpg,Mixed,68.05,12.57
data\synthetic_frames\good_02865.jpg,Good,131.14,24.54
data\synthetic_frames\poor_02865.jpg,Poor,22.86,15.54
data\synthetic_frames\mixed_02865.jpg,Mixed,80.01,14.79
data\synthetic_frames\good_02866.jpg,Good,131.17,24.53
data\synthetic_frames\poor_02866.jpg,Poor,14.8,11.54
data\synthetic_frames\mixed_02866.jpg,Mixed,64.56,11.97
data\synthetic_frames\good_02867.jpg,Good,131.17,24.55
data\synthetic_frames\poor_02867.jpg,Poor,19.9,14.04
data\synthetic_frames\mixed_02867.jpg,Mixed,88.48,16.62
data\synthetic_frames\good_02868.jpg,Good,131.18,24.55
data\synthetic_frames\poor_02868.jpg,Poor,13.18,11.08
data\synthetic_frames\mixed_02868.jpg,Mixed,85.29,16.39
data\synthetic_frames\good_02869.jpg,Good,131.14,24.54
data\synthetic_frames\poor_02869.jpg,Poor,12.82,7.97
data\synthetic_frames\mixed_02869.jpg,Mixed,79.38,14.95
data\synthetic_frames\good_02870.jpg,Good,131.15,24.53
data\synthetic_frames\poor_02870.jpg,Poor,37.32,7.06
data\synthetic_frames\mixed_02870.jpg,Mixed,77.26,14.55
data\synthetic_frames\good_02871.jpg,Good,131.22,24.52
data\synthetic_frames\poor_02871.jpg,Poor,42.58,8.03
data\synthetic_frames\mixed_02871.jpg,Mixed,65.29,12.53
data\synthetic_frames\good_02872.jpg,Good,131.2,24.52
data\synthetic_frames\poor_02872.jpg,Poor,25.53,4.89
data\synthetic_frames\mixed_02872.jpg,Mixed,80.78,15.2
data\synthetic_frames\good_02873.jpg,Good,131.22,24.52
data\synthetic_frames\poor_02873.jpg,Poor,13.91,11.13
data\synthetic_frames\mixed_02873.jpg,Mixed,86.23,15.9
data\synthetic_frames\good_02874.jpg,Good,131.22,24.53
data\synthetic_frames\poor_02874.jpg,Poor,18.67,11.39
data\synthetic_frames\mixed_02874.jpg,Mixed,85.27,15.72
data\synthetic_frames\good_02875.jpg,Good,131.24,24.53
data\synthetic_frames\poor_02875.jpg,Poor,24.29,14.03
data\synthetic_frames\mixed_02875.jpg,Mixed,80.37,14.84
data\synthetic_frames\good_02876.jpg,Good,131.17,24.52
data\synthetic_frames\poor_02876.jpg,Poor,18.56,13.36
data\synthetic_frames\mixed_02876.jpg,Mixed,62.93,12.1
data\synthetic_frames\good_02877.jpg,Good,131.29,24.53
data\synthetic_frames\poor_02877.jpg,Poor,38.05,7.18
data\synthetic_frames\mixed_02877.jpg,Mixed,76.98,14.49
data\synthetic_frames\good_02878.jpg,Good,131.33,24.52
data\synthetic_frames\poor_02878.jpg,Poor,12.23,9.79
data\synthetic_frames\mixed_02878.jpg,Mixed,61.58,11.58
data\synthetic_frames\good_02879.jpg,Good,131.34,24.52
data\synthetic_frames\poor_02879.jpg,Poor,25.03,17.27
data\synthetic_frames\mixed_02879.jpg,Mixed,66.27,12.24
data\synthetic_frames\good_02880.jpg,Good,131.29,24.55
data\synthetic_frames\poor_02880.jpg,Poor,12.76,7.89
data\synthetic_frames\mixed_02880.jpg,Mixed,69.55,13.08
data\synthetic_frames\good_02881.jpg,Good,131.37,24.55
data\synthetic_frames\poor_02881.jpg,Poor,28.99,5.51
data\synthetic_frames\mixed_02881.jpg,Mixed,79.55,15.29
data\synthetic_frames\good_02882.jpg,Good,131.32,24.56
data\synthetic_frames\poor_02882.jpg,Poor,17.95,11.27
data\synthetic_frames\mixed_02882.jpg,Mixed,63.15,11.69
data\synthetic_frames\good_02883.jpg,Good,131.33,24.55
data\synthetic_frames\poor_02883.jpg,Poor,13.93,10.09
data\synthetic_frames\mixed_02883.jpg,Mixed,62.41,11.53
data\synthetic_frames\good_02884.jpg,Good,131.27,24.55
data\synthetic_frames\poor_02884.jpg,Poor,20.87,18.12
data\synthetic_frames\mixed_02884.jpg,Mixed,80.53,14.88
data\synthetic_frames\good_02885.jpg,Good,131.39,24.54
data\synthetic_frames\poor_02885.jpg,Poor,15.42,10.72
data\synthetic_frames\mixed_02885.jpg,Mixed,89.82,16.83
data\synthetic_frames\good_02886.jpg,Good,131.37,24.51
data\synthetic_frames\poor_02886.jpg,Poor,23.53,18.76
data\synthetic_frames\mixed_02886.jpg,Mixed,64.65,12.42
data\synthetic_frames\good_02887.jpg,Good,131.44,24.57
data\synthetic_frames\poor_02887.jpg,Poor,44.92,8.49
data\synthetic_frames\mixed_02887.jpg,Mixed,82.14,15.43
data\synthetic_frames\good_02888.jpg,Good,131.34,24.65
data\synthetic_frames\poor_02888.jpg,Poor,35.48,6.72
data\synthetic_frames\mixed_02888.jpg,Mixed,72.38,13.94
data\synthetic_frames\good_02889.jpg,Good,131.3,24.62
data\synthetic_frames\poor_02889.jpg,Poor,25.89,4.97
data\synthetic_frames\mixed_02889.jpg,Mixed,61.55,11.88
data\synthetic_frames\good_02890.jpg,Good,131.33,24.68
data\synthetic_frames\poor_02890.jpg,Poor,29.58,5.65
data\synthetic_frames\mixed_02890.jpg,Mixed,68.46,12.94
data\synthetic_frames\good_02891.jpg,Good,131.51,24.44
data\synthetic_frames\poor_02891.jpg,Poor,12.91,9.32
data\synthetic_frames\mixed_02891.jpg,Mixed,80.18,15.01
data\synthetic_frames\good_02892.jpg,Good,131.51,24.48
data\synthetic_frames\poor_02892.jpg,Poor,36.66,6.9
data\synthetic_frames\mixed_02892.jpg,Mixed,77.7,14.3
data\synthetic_frames\good_02893.jpg,Good,131.38,24.42
data\synthetic_frames\poor_02893.jpg,Poor,24.23,16.18
data\synthetic_frames\mixed_02893.jpg,Mixed,83.79,15.37
data\synthetic_frames\good_02894.jpg,Good,131.44,24.41
data\synthetic_frames\poor_02894.jpg,Poor,35.34,6.62
data\synthetic_frames\mixed_02894.jpg,Mixed,76.0,14.5
data\synthetic_frames\good_02895.jpg,Good,131.61,24.51
data\synthetic_frames\poor_02895.jpg,Poor,14.39,10.05
data\synthetic_frames\mixed_02895.jpg,Mixed,69.69,13.33
data\synthetic_frames\good_02896.jpg,Good,131.77,24.54
data\synthetic_frames\poor_02896.jpg,Poor,34.73,6.52
data\synthetic_frames\mixed_02896.jpg,Mixed,72.12,13.5
data\synthetic_frames\good_02897.jpg,Good,134.9,24.09
data\synthetic_frames\poor_02897.jpg,Poor,26.69,4.87
data\synthetic_frames\mixed_02897.jpg,Mixed,64.77,11.67
data\synthetic_frames\good_02898.jpg,Good,135.23,24.13
data\synthetic_frames\poor_02898.jpg,Poor,37.82,6.82
data\synthetic_frames\mixed_02898.jpg,Mixed,87.94,15.95
data\synthetic_frames\good_02899.jpg,Good,135.33,24.23
data\synthetic_frames\poor_02899.jpg,Poor,27.8,5.07
data\synthetic_frames\mixed_02899.jpg,Mixed,95.67,17.39
data\synthetic_frames\good_02900.jpg,Good,135.23,24.26
data\synthetic_frames\poor_02900.jpg,Poor,44.42,8.09
data\synthetic_frames\mixed_02900.jpg,Mixed,91.68,16.54
data\synthetic_frames\good_02901.jpg,Good,135.37,24.18
data\synthetic_frames\poor_02901.jpg,Poor,20.53,3.77
data\synthetic_frames\mixed_02901.jpg,Mixed,74.57,13.41
data\synthetic_frames\good_02902.jpg,Good,135.2,24.47
data\synthetic_frames\poor_02902.jpg,Poor,46.37,8.48
data\synthetic_frames\mixed_02902.jpg,Mixed,90.58,16.5
data\synthetic_frames\good_02903.jpg,Good,134.99,24.7
data\synthetic_frames\poor_02903.jpg,Poor,34.66,6.44
data\synthetic_frames\mixed_02903.jpg,Mixed,89.03,16.4
data\synthetic_frames\good_02904.jpg,Good,134.5,25.77
data\synthetic_frames\poor_02904.jpg,Poor,36.95,7.18
data\synthetic_frames\mixed_02904.jpg,Mixed,83.04,16.07
data\synthetic_frames\good_02905.jpg,Good,134.57,25.62
data\synthetic_frames\poor_02905.jpg,Poor,29.67,17.1
data\synthetic_frames\mixed_02905.jpg,Mixed,95.69,18.38
data\synthetic_frames\good_02906.jpg,Good,134.22,26.14
data\synthetic_frames\poor_02906.jpg,Poor,27.76,5.51
data\synthetic_frames\mixed_02906.jpg,Mixed,96.12,18.84
data\synthetic_frames\good_02907.jpg,Good,134.36,26.03
data\synthetic_frames\poor_02907.jpg,Poor,20.24,18.01
data\synthetic_frames\mixed_02907.jpg,Mixed,65.05,12.7
data\synthetic_frames\good_02908.jpg,Good,134.43,25.93
data\synthetic_frames\poor_02908.jpg,Poor,22.74,4.49
data\synthetic_frames\mixed_02908.jpg,Mixed,83.26,16.19
data\synthetic_frames\good_02909.jpg,Good,134.49,25.88
data\synthetic_frames\poor_02909.jpg,Poor,13.26,8.92
data\synthetic_frames\mixed_02909.jpg,Mixed,62.43,12.11
data\synthetic_frames\good_02910.jpg,Good,134.41,25.97
data\synthetic_frames\poor_02910.jpg,Poor,29.14,18.55
data\synthetic_frames\mixed_02910.jpg,Mixed,77.1,15.07
data\synthetic_frames\good_02911.jpg,Good,134.52,25.78
data\synthetic_frames\poor_02911.jpg,Poor,15.67,13.2
data\synthetic_frames\mixed_02911.jpg,Mixed,81.89,15.79
data\synthetic_frames\good_02912.jpg,Good,135.39,24.44
data\synthetic_frames\poor_02912.jpg,Poor,43.51,7.92
data\synthetic_frames\mixed_02912.jpg,Mixed,90.02,16.4
data\synthetic_frames\good_02913.jpg,Good,135.8,23.73
data\synthetic_frames\poor_02913.jpg,Poor,22.9,16.36
data\synthetic_frames\mixed_02913.jpg,Mixed,66.36,11.68
data\synthetic_frames\good_02914.jpg,Good,134.18,25.75
data\synthetic_frames\poor_02914.jpg,Poor,26.88,16.81
data\synthetic_frames\mixed_02914.jpg,Mixed,67.54,13.1
data\synthetic_frames\good_02915.jpg,Good,134.32,25.56
data\synthetic_frames\poor_02915.jpg,Poor,26.47,17.27
data\synthetic_frames\mixed_02915.jpg,Mixed,72.83,14.02
data\synthetic_frames\good_02916.jpg,Good,134.21,25.6
data\synthetic_frames\poor_02916.jpg,Poor,22.73,13.45
data\synthetic_frames\mixed_02916.jpg,Mixed,85.59,16.47
data\synthetic_frames\good_02917.jpg,Good,133.92,25.87
data\synthetic_frames\poor_02917.jpg,Poor,22.92,18.35
data\synthetic_frames\mixed_02917.jpg,Mixed,91.95,17.92
data\synthetic_frames\good_02918.jpg,Good,134.3,25.67
data\synthetic_frames\poor_02918.jpg,Poor,19.33,15.94
data\synthetic_frames\mixed_02918.jpg,Mixed,65.62,12.72
data\synthetic_frames\good_02919.jpg,Good,134.33,25.69
data\synthetic_frames\poor_02919.jpg,Poor,22.23,14.12
data\synthetic_frames\mixed_02919.jpg,Mixed,72.61,13.97
data\synthetic_frames\good_02920.jpg,Good,134.14,25.78
data\synthetic_frames\poor_02920.jpg,Poor,24.25,20.55
data\synthetic_frames\mixed_02920.jpg,Mixed,80.56,15.62
data\synthetic_frames\good_02921.jpg,Good,134.21,25.81
data\synthetic_frames\poor_02921.jpg,Poor,39.86,7.75
data\synthetic_frames\mixed_02921.jpg,Mixed,90.87,17.62
data\synthetic_frames\good_02922.jpg,Good,134.36,25.72
data\synthetic_frames\poor_02922.jpg,Poor,32.39,6.28
data\synthetic_frames\mixed_02922.jpg,Mixed,65.66,12.71
data\synthetic_frames\good_02923.jpg,Good,134.32,25.75
data\synthetic_frames\poor_02923.jpg,Poor,30.42,5.93
data\synthetic_frames\mixed_02923.jpg,Mixed,85.78,16.6
data\synthetic_frames\good_02924.jpg,Good,134.41,25.71
data\synthetic_frames\poor_02924.jpg,Poor,20.84,15.57
data\synthetic_frames\mixed_02924.jpg,Mixed,77.53,15.0
data\synthetic_frames\good_02925.jpg,Good,134.48,25.66
data\synthetic_frames\poor_02925.jpg,Poor,46.41,8.95
data\synthetic_frames\mixed_02925.jpg,Mixed,68.18,13.1
data\synthetic_frames\good_02926.jpg,Good,134.43,25.63
data\synthetic_frames\poor_02926.jpg,Poor,25.9,5.04
data\synthetic_frames\mixed_02926.jpg,Mixed,79.93,15.34
data\synthetic_frames\good_02927.jpg,Good,134.46,25.71
data\synthetic_frames\poor_02927.jpg,Poor,11.49,8.92
data\synthetic_frames\mixed_02927.jpg,Mixed,94.26,18.21
data\synthetic_frames\good_02928.jpg,Good,134.43,25.61
data\synthetic_frames\poor_02928.jpg,Poor,35.47,6.86
data\synthetic_frames\mixed_02928.jpg,Mixed,78.73,15.16
data\synthetic_frames\good_02929.jpg,Good,134.41,25.56
data\synthetic_frames\poor_02929.jpg,Poor,31.88,6.16
data\synthetic_frames\mixed_02929.jpg,Mixed,87.94,16.82
data\synthetic_frames\good_02930.jpg,Good,134.0,25.07
data\synthetic_frames\poor_02930.jpg,Poor,36.64,6.96
data\synthetic_frames\mixed_02930.jpg,Mixed,79.82,15.04
data\synthetic_frames\good_02931.jpg,Good,134.07,25.3
data\synthetic_frames\poor_02931.jpg,Poor,17.14,10.95
data\synthetic_frames\mixed_02931.jpg,Mixed,88.01,16.8
data\synthetic_frames\good_02932.jpg,Good,134.76,25.52
data\synthetic_frames\poor_02932.jpg,Poor,19.74,16.39
data\synthetic_frames\mixed_02932.jpg,Mixed,82.82,15.78
data\synthetic_frames\good_02933.jpg,Good,134.82,25.45
data\synthetic_frames\poor_02933.jpg,Poor,25.3,4.87
data\synthetic_frames\mixed_02933.jpg,Mixed,64.02,12.24
data\synthetic_frames\good_02934.jpg,Good,134.87,25.41
data\synthetic_frames\poor_02934.jpg,Poor,33.41,6.37
data\synthetic_frames\mixed_02934.jpg,Mixed,91.0,17.29
data\synthetic_frames\good_02935.jpg,Good,134.85,25.38
data\synthetic_frames\poor_02935.jpg,Poor,33.26,6.32
data\synthetic_frames\mixed_02935.jpg,Mixed,91.93,17.45
data\synthetic_frames\good_02936.jpg,Good,134.96,25.41
data\synthetic_frames\poor_02936.jpg,Poor,17.19,13.8
data\synthetic_frames\mixed_02936.jpg,Mixed,60.68,11.51
data\synthetic_frames\good_02937.jpg,Good,136.5,23.32
data\synthetic_frames\poor_02937.jpg,Poor,28.3,16.48
data\synthetic_frames\mixed_02937.jpg,Mixed,87.41,15.03
data\synthetic_frames\good_02938.jpg,Good,136.06,23.69
data\synthetic_frames\poor_02938.jpg,Poor,33.94,5.98
data\synthetic_frames\mixed_02938.jpg,Mixed,95.37,16.88
data\synthetic_frames\good_02939.jpg,Good,134.15,26.45
data\synthetic_frames\poor_02939.jpg,Poor,40.84,8.15
data\synthetic_frames\mixed_02939.jpg,Mixed,81.04,16.13
data\synthetic_frames\good_02940.jpg,Good,133.93,26.6
data\synthetic_frames\poor_02940.jpg,Poor,25.6,5.19
data\synthetic_frames\mixed_02940.jpg,Mixed,91.8,18.43
data\synthetic_frames\good_02941.jpg,Good,133.95,26.75
data\synthetic_frames\poor_02941.jpg,Poor,34.19,6.9
data\synthetic_frames\mixed_02941.jpg,Mixed,91.53,18.49
data\synthetic_frames\good_02942.jpg,Good,134.06,26.59
data\synthetic_frames\poor_02942.jpg,Poor,32.71,6.59
data\synthetic_frames\mixed_02942.jpg,Mixed,80.33,16.02
data\synthetic_frames\good_02943.jpg,Good,134.02,26.6
data\synthetic_frames\poor_02943.jpg,Poor,24.7,16.94
data\synthetic_frames\mixed_02943.jpg,Mixed,85.82,17.14
data\synthetic_frames\good_02944.jpg,Good,134.04,26.63
data\synthetic_frames\poor_02944.jpg,Poor,38.7,7.78
data\synthetic_frames\mixed_02944.jpg,Mixed,81.37,16.27
data\synthetic_frames\good_02945.jpg,Good,134.16,26.49
data\synthetic_frames\poor_02945.jpg,Poor,31.12,6.24
data\synthetic_frames\mixed_02945.jpg,Mixed,77.47,15.39
data\synthetic_frames\good_02946.jpg,Good,134.35,26.33
data\synthetic_frames\poor_02946.jpg,Poor,11.34,10.22
data\synthetic_frames\mixed_02946.jpg,Mixed,79.46,15.69
data\synthetic_frames\good_02947.jpg,Good,134.44,26.34
data\synthetic_frames\poor_02947.jpg,Poor,19.27,16.03
data\synthetic_frames\mixed_02947.jpg,Mixed,65.26,12.87
data\synthetic_frames\good_02948.jpg,Good,134.31,26.38
data\synthetic_frames\poor_02948.jpg,Poor,28.25,17.25
data\synthetic_frames\mixed_02948.jpg,Mixed,92.31,18.26
data\synthetic_frames\good_02949.jpg,Good,134.49,26.31
data\synthetic_frames\poor_02949.jpg,Poor,28.03,5.59
data\synthetic_frames\mixed_02949.jpg,Mixed,65.5,12.93
data\synthetic_frames\good_02950.jpg,Good,134.55,26.18
data\synthetic_frames\poor_02950.jpg,Poor,30.22,5.97
data\synthetic_frames\mixed_02950.jpg,Mixed,80.74,15.83
data\synthetic_frames\good_02951.jpg,Good,134.61,26.14
data\synthetic_frames\poor_02951.jpg,Poor,30.66,6.04
data\synthetic_frames\mixed_02951.jpg,Mixed,73.57,14.37
data\synthetic_frames\good_02952.jpg,Good,134.69,26.14
data\synthetic_frames\poor_02952.jpg,Poor,26.26,18.62
data\synthetic_frames\mixed_02952.jpg,Mixed,91.4,17.88
data\synthetic_frames\good_02953.jpg,Good,134.55,26.17
data\synthetic_frames\poor_02953.jpg,Poor,16.4,11.84
data\synthetic_frames\mixed_02953.jpg,Mixed,81.43,15.96
data\synthetic_frames\good_02954.jpg,Good,134.86,25.85
data\synthetic_frames\poor_02954.jpg,Poor,14.37,12.47
data\synthetic_frames\mixed_02954.jpg,Mixed,70.32,13.63
data\synthetic_frames\good_02955.jpg,Good,134.77,25.98
data\synthetic_frames\poor_02955.jpg,Poor,17.29,11.38
data\synthetic_frames\mixed_02955.jpg,Mixed,77.46,15.05
data\synthetic_frames\good_02956.jpg,Good,134.65,26.07
data\synthetic_frames\poor_02956.jpg,Poor,21.49,13.31
data\synthetic_frames\mixed_02956.jpg,Mixed,72.79,14.19
data\synthetic_frames\good_02957.jpg,Good,134.72,26.05
data\synthetic_frames\poor_02957.jpg,Poor,24.13,16.65
data\synthetic_frames\mixed_02957.jpg,Mixed,90.61,17.61
data\synthetic_frames\good_02958.jpg,Good,134.66,26.13
data\synthetic_frames\poor_02958.jpg,Poor,20.39,4.07
data\synthetic_frames\mixed_02958.jpg,Mixed,76.79,15.02
data\synthetic_frames\good_02959.jpg,Good,134.37,26.5
data\synthetic_frames\poor_02959.jpg,Poor,36.6,7.33
data\synthetic_frames\mixed_02959.jpg,Mixed,66.31,13.19
data\synthetic_frames\good_02960.jpg,Good,134.56,26.24
data\synthetic_frames\poor_02960.jpg,Poor,31.11,6.17
data\synthetic_frames\mixed_02960.jpg,Mixed,89.03,17.49
data\synthetic_frames\good_02961.jpg,Good,134.7,26.15
data\synthetic_frames\poor_02961.jpg,Poor,44.75,8.77
data\synthetic_frames\mixed_02961.jpg,Mixed,78.82,15.44
data\synthetic_frames\good_02962.jpg,Good,134.72,26.08
data\synthetic_frames\poor_02962.jpg,Poor,21.3,4.25
data\synthetic_frames\mixed_02962.jpg,Mixed,83.61,16.29
data\synthetic_frames\good_02963.jpg,Good,134.77,26.09
data\synthetic_frames\poor_02963.jpg,Poor,41.09,8.05
data\synthetic_frames\mixed_02963.jpg,Mixed,75.17,14.7
data\synthetic_frames\good_02964.jpg,Good,134.77,26.07
data\synthetic_frames\poor_02964.jpg,Poor,20.03,13.72
data\synthetic_frames\mixed_02964.jpg,Mixed,73.27,14.33
data\synthetic_frames\good_02965.jpg,Good,134.65,26.28
data\synthetic_frames\poor_02965.jpg,Poor,27.55,5.48
data\synthetic_frames\mixed_02965.jpg,Mixed,92.51,18.2
data\synthetic_frames\good_02966.jpg,Good,134.72,26.24
data\synthetic_frames\poor_02966.jpg,Poor,41.79,8.24
data\synthetic_frames\mixed_02966.jpg,Mixed,89.86,17.67
data\synthetic_frames\good_02967.jpg,Good,134.7,26.3
data\synthetic_frames\poor_02967.jpg,Poor,23.32,18.06
data\synthetic_frames\mixed_02967.jpg,Mixed,79.26,15.61
data\synthetic_frames\good_02968.jpg,Good,134.69,26.2
data\synthetic_frames\poor_02968.jpg,Poor,20.12,4.02
data\synthetic_frames\mixed_02968.jpg,Mixed,78.45,15.4
data\synthetic_frames\good_02969.jpg,Good,134.64,26.18
data\synthetic_frames\poor_02969.jpg,Poor,23.43,4.65
data\synthetic_frames\mixed_02969.jpg,Mixed,72.32,14.16
data\synthetic_frames\good_02970.jpg,Good,134.7,26.14
data\synthetic_frames\poor_02970.jpg,Poor,14.99,10.8
data\synthetic_frames\mixed_02970.jpg,Mixed,73.93,14.47
data\synthetic_frames\good_02971.jpg,Good,134.73,26.15
data\synthetic_frames\poor_02971.jpg,Poor,13.28,10.05
data\synthetic_frames\mixed_02971.jpg,Mixed,59.58,11.72
data\synthetic_frames\good_02972.jpg,Good,134.77,26.12
data\synthetic_frames\poor_02972.jpg,Poor,11.49,9.89
data\synthetic_frames\mixed_02972.jpg,Mixed,85.49,16.71
data\synthetic_frames\good_02973.jpg,Good,134.69,26.16
data\synthetic_frames\poor_02973.jpg,Poor,27.2,5.41
data\synthetic_frames\mixed_02973.jpg,Mixed,70.51,13.8
data\synthetic_frames\good_02974.jpg,Good,134.78,26.08
data\synthetic_frames\poor_02974.jpg,Poor,27.49,18.42
data\synthetic_frames\mixed_02974.jpg,Mixed,67.44,13.14
data\synthetic_frames\good_02975.jpg,Good,134.8,26.06
data\synthetic_frames\poor_02975.jpg,Poor,37.91,7.44
data\synthetic_frames\mixed_02975.jpg,Mixed,63.84,12.43
data\synthetic_frames\good_02976.jpg,Good,134.9,25.93
data\synthetic_frames\poor_02976.jpg,Poor,35.69,6.95
data\synthetic_frames\mixed_02976.jpg,Mixed,90.4,17.56
data\synthetic_frames\good_02977.jpg,Good,134.71,26.1
data\synthetic_frames\poor_02977.jpg,Poor,28.24,5.57
data\synthetic_frames\mixed_02977.jpg,Mixed,92.2,17.95
data\synthetic_frames\good_02978.jpg,Good,134.84,25.98
data\synthetic_frames\poor_02978.jpg,Poor,43.0,8.39
data\synthetic_frames\mixed_02978.jpg,Mixed,66.72,13.0
data\synthetic_frames\good_02979.jpg,Good,134.72,26.07
data\synthetic_frames\poor_02979.jpg,Poor,17.34,10.88
data\synthetic_frames\mixed_02979.jpg,Mixed,76.57,14.96
data\synthetic_frames\good_02980.jpg,Good,134.86,25.98
data\synthetic_frames\poor_02980.jpg,Poor,14.42,11.17
data\synthetic_frames\mixed_02980.jpg,Mixed,74.0,14.36
data\synthetic_frames\good_02981.jpg,Good,134.9,25.99
data\synthetic_frames\poor_02981.jpg,Poor,31.58,6.19
data\synthetic_frames\mixed_02981.jpg,Mixed,61.35,11.91
data\synthetic_frames\good_02982.jpg,Good,134.88,25.92
data\synthetic_frames\poor_02982.jpg,Poor,20.08,17.22
data\synthetic_frames\mixed_02982.jpg,Mixed,62.77,12.19
data\synthetic_frames\good_02983.jpg,Good,134.92,25.93
data\synthetic_frames\poor_02983.jpg,Poor,40.25,7.83
data\synthetic_frames\mixed_02983.jpg,Mixed,83.47,16.15
data\synthetic_frames\good_02984.jpg,Good,135.01,25.87
data\synthetic_frames\poor_02984.jpg,Poor,32.09,6.26
data\synthetic_frames\mixed_02984.jpg,Mixed,86.97,16.81
data\synthetic_frames\good_02985.jpg,Good,135.87,24.64
data\synthetic_frames\poor_02985.jpg,Poor,22.55,4.21
data\synthetic_frames\mixed_02985.jpg,Mixed,91.37,16.65
data\synthetic_frames\good_02986.jpg,Good,137.72,21.99
data\synthetic_frames\poor_02986.jpg,Poor,23.02,14.38
data\synthetic_frames\mixed_02986.jpg,Mixed,73.07,11.93
data\synthetic_frames\good_02987.jpg,Good,137.34,22.67
data\synthetic_frames\poor_02987.jpg,Poor,21.43,13.24
data\synthetic_frames\mixed_02987.jpg,Mixed,82.08,13.82
